link,category,name,image,description,availability,mpn,sku,brand,price,condition,seller,full description
https://www.serversupply.com/HARD DRIVES/ATA - IDE/160GB-7200RPM/SEAGATE/ST3160023A_47573.htm,Home/HARD DRIVES/ATA - IDE/160GB-7200RPM/ST3160023A, Seagate ST3160023A 160GB 7200RPM IDE ULTRA ATA100 3.5&quot; Hdd,http://www.serversuply.com//images/item/47573.jpg,SEAGATE ST3160023A 160GB 7200 RPM IDE ULTRA ATA100 8MB BUFFER 3.5INCH LOW PROFILE (1.0 INCH) INERNAL HARD DISK DRIVE. ,IN STOCK,ST3160023A,47573,SEAGATE,50,Refurbished,Sever Supply,"Detail overview

seagate : Hard Disk Drive

 Form Factor : 3.5 Inch X 1/3 H
formatted Capacity : 160 Gbytes
 Enclosure : Internal
 Spindle Speed : 7200 Rpm
 Buffer Size : 8 Mb
 Drive Dimensions : 3.5 Inch

 Average Latency : 4.16 Ms
 Seek Time : 8.5 Ms
 Platform : Pc
 Mtbf (hours) : 600,000 Hours

 Condition : Refurbished.
availability : In Stock.
our Warranty : 30 Days.
                                
                            "
https://www.serversupply.com/HARD DRIVES/ATA - IDE/160GB-7200RPM/SEAGATE/ST3160815A_106446.htm,Home/HARD DRIVES/ATA - IDE/160GB-7200RPM/ST3160815A, Seagate Barracuda ST3160815A 160GB 7200RPM IDE ULTRA ATA100 3.5&quot; HDD,http://www.serversuply.com//images/item/106446.jpg,SEAGATE ST3160815A BARRACUDA 160GB 7200 RPM 8MB BUFFER EIDE DMA/ATA 100(ULTRA) 3.5 INCH HARD DISK DRIVE. ,IN STOCK,ST3160815A,106446,SEAGATE,60,Refurbished,Sever Supply,"Detail overview
General Information
manufacturer: seagate Technology
manufacturer Part Number: st3160815a
manufacturer Website Address: www.seagate.com
product Line: barracuda
product Name: barracuda 7200.10 Ultra Ata/100 160-gb Hard Drive

Technical Information
storage Capacity: 160gb
rotational Speed: 7200 Rpm
buffer: 8 Mbytes

data Transfer Rate: 100mbps External Maximum Ultra Ata/100 (ata-6)

seek Time: 11 Ms Average Read Typical
seek Time: 12 Ms Average Write Typical
latency: 4.16 Ms Average

interfaces/ports: 1 X Ultra Ata/100 (ata-6) Ide/eide

mtbf: 700,000 Hours

Physical Characteristics
form Factor: 3.5 Inch 1/3h Internal


Condition : Refurbished.
availability : In Stock.
our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/ATA - IDE/250GB-5400RPM/MAXTOR/5A250J0_50099.htm,Home/HARD DRIVES/ATA - IDE/250GB-5400RPM/5A250J0, Maxtor 5A250J0 250GB 5.4k 2MB Buffer 3.5 Inch ATA Maxline HDD,http://www.serversuply.com//images/item/50099.jpg,MAXTOR 5A250J0 MAXLINE PLUS II 250GB 5400RPM 40PIN 2MB BUFFER ATA/IDE-133 3.5INCH LOW PROFILE (1.0INCH) INTERNAL HARD DRIVE. ,IN STOCK,5A250J0,50099,MAXTOR,20,Refurbished,Sever Supply,"Detail overview
Key Features :
Designation : Desktop Computer
Capacity : 250 Gb
Interface : Ide/eide
Enclosure : Internal
Hdd Form Factor : 3.5 X 1/3h (low Profile)
Spindle Speed : 5400 Rpm

Technical Features :
External Data Transfer Rate : 133 Mbps
Seek Time : 11 Ms
Buffer Size : 2 Mb
Average Latency : 5.56 Ms
Interface (detailed) : Dma/ata-133 (ultra)

Other Features :
Platform : Pc

Dimensions :
Height : 1.02 In.
Width : 4.02 In.
Depth : 5.75 In.
Weight : 1.32 Lb.

Condition : Refurbished.
Availability : In Stock.
Our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/ATA - IDE/20GB-7200RPM/WESTERN DIGITAL/WD200BB_50836.htm,Home/HARD DRIVES/ATA - IDE/20GB-7200RPM/WD200BB, WD Caviar WD200BB 20GB 7200RPM IDE ATA-100 3.5&quot; Internal HDD,http://www.serversuply.com//images/item/50836.jpg,WESTERN DIGITAL WD200BB CAVIAR 20GB 7200RPM IDE ULTRA ATA-100 2MB BUFFER 40PIN 3.5INCH FORM FACTOR LOW PROFILE (1.0 INCH) HARD DISK DRIVE. CALL.,IN STOCK,WD200BB,50836,WESTERN DIGITAL,70,Refurbished,Sever Supply,"Detail overview
Western Digital - 20gb 7200rpm Eide 2mb Buffer 8.9ms Seek Time Dma/ata-100 (ultra) 40pin 3.5inch Low Profile Internal Caviar Hard Disk Drive.

Key Features :
Capacity : 20 Gb
Interface : Ide/ata
Drive Dimensions : 3.5 Inch
Spindle Speed : 7200 Rpm
Buffer : 2 Mb

Condition : Refurbished.
availability : Call.
our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/ATA - IDE/180GB-7200RPM/IBM/07N9216_48619.htm,Home/HARD DRIVES/ATA - IDE/180GB-7200RPM/07N9216, IBM 07N9216 180GB 7.2k 3.5 Inch 8MB Buffer ATA IDE Hard Drive ,http://www.serversuply.com//images/item/48619.jpg,IBM 07N9216 180GB 7200RPM 8MB BUFFER DESKSTAR ULTRA ATA133 3.5INCH HARD DISK DRIVE. ,IN STOCK,07N9216,48619,IBM,20,Refurbished,Sever Supply,"Detail overview
Ibm - 180gb 7200rpm 8mb Buffer Deskstar Ultra Ata133 3.5inch Hard Disk Drive (07n9216).

Key Features :
Capacity : 180 Gb
Interface : Ide Ultra Ata133
Drive Dimensions : 3.5 Inch
Spindle Speed : 7200 Rpm
Buffer : 8mb


Condition : Refurbished.
Availability : In Stock.
Our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/ATA - IDE/180GB-7200RPM/IBM/IC35L180AVV207-1_121111.htm,Home/HARD DRIVES/ATA - IDE/180GB-7200RPM/IC35L180AVV207-1, IBM IC35L180AVV207-1 180GB 7.2k 3.5&quot; 8MB Buffer ATA IDE Hard Drive,http://www.serversuply.com//images/item/121111.jpg,IBM IC35L180AVV207-1 180GB 7200RPM IDE ULTRA ATA100 HARD DISK DRIVE. ,IN STOCK,IC35L180AVV207-1,121111,IBM,20,Refurbished,Sever Supply,"Detail overview
Ibm - 180gb 7200rpm Ide Ultra Ata100 Hard Disk Drive .

Key Features :
Device Type : Hard Drive - Internal
Form Factor : 3.5 X 1/3h
Capacity : 180 Gb
Interface Type : Ata-100
Buffer Size : 8 Mb
Features : Fluid Dynamic Bearing (fdb) Motor, Temperature Sensor, Load/unload Technology, No-id, Truetrack Servo Technology
Compliant Standards : S.m.a.r.t.

Performance :
Drive Transfer Rate : 100 Mbps (external)
Internal Data Rate : 87.4 Mbps
Seek Time : 8.5 Ms (average) / 15 Ms (max)
Track-to-track Seek Time : 1.1 Ms
Average Latency : 4.17 Ms
Spindle Speed : 7200 Rpm

Expansion / Connectivity :
Interfaces : 1 X Ata-100
Compatible Bays : 1 X Internal - 3.5 X 1/3h

Dimensions :
Width : 4 In
Depth : 5.7 In
Height : 1 In
Weight : 1.3 Lbs


Condition : Refurbished.
Availability : In Stock.
Our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/ATA - IDE/500GB-7200RPM/HITACHI /HDT725050VLAT80_102623.htm,Home/HARD DRIVES/ATA - IDE/500GB-7200RPM/HDT725050VLAT80, Hitachi HDT725050VLAT80 500gb 7.2K ATA IDE 3.5&quot; Desktop Hard Drive,http://www.serversuply.com//images/item/102623.jpg,HITACHI HDT725050VLAT80 DESKSTAR 500GB 7200RPM 8MB BUFFER IDE/ATA 3.5INCH HARD DISK DRIVE. ,IN STOCK,HDT725050VLAT80,102623,HITACHI ,50,Refurbished,Sever Supply,"Detail overview
General Information :
Manufacturer : Hitachi
Manufacturer Model : Hdt725050vlat80
Product Line : Deskstar
Product Series : T7k500
Product Name : Deskstar T7k500 Hdt725050vlat80 Hard Drive

Key Features :
Capacity : 500 Gb
Interface : Ide/ata-133
Drive Dimensions : 3.5 Inch
Spindle Speed : 7200 Rpm
Buffer : 8 Mb



Condition : Refurbished.
Availability : In Stock.
Mfg Warranty : None.
Server Supply Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/ATA - IDE/40GB-7200RPM/IBM/39M0129_188481.htm,Home/HARD DRIVES/ATA - IDE/40GB-7200RPM/39M0129, IBM 39M0129 40GB 7.2k 3.5 Inch 2MB Buffer ATA IDE Hard Drive,http://www.serversuply.com//images/item/188481.jpg,IBM-40GB 7200RPM 2MB 3.5-INCH EIDE HARD DRIVE(39M0129).  ,IN STOCK,39M0129,188481,IBM,50,Refurbished,Sever Supply,"Detail overview
Ibm-40gb 7200rpm 2mb 3.5-inch Eide Hard Drive.


Key Features :
Capacity : 40 Gb
Interface : Ide/ata
Drive Dimensions : 3.5 Inch
Spindle Speed : 7200 Rpm


Condition : Refurbished.
Availability : In Stock.
Our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/ATA - IDE/320GB-7200RPM/WESTERN DIGITAL/WD3200AAJB_113999.htm,Home/HARD DRIVES/ATA - IDE/320GB-7200RPM/WD3200AAJB, WD Caviar Se WD3200AAJB 320GB 7200RPM IDE ULTRA ATA100 3.5&quot; HDD,http://www.serversuply.com//images/item/113999.jpg,WESTERN DIGITAL WD3200AAJB CAVIAR SE 320GB 7200RPM IDE ULTRA ATA100 40PIN 3.5INCH FORM FACTOR LOW PROFILE (1.0 INCH) HARD DISK DRIVE. ,IN STOCK,WD3200AAJB,113999,WESTERN DIGITAL,85,Refurbished,Sever Supply,"Detail overview
Western Digital - Caviar Se 320gb 7200rpm Eide 40pin Hard Disk Drive. 8mb Buffer Dma/ata100(ultra) 3.5inch Low Profile(1.0 Inch).

Key Features :
Capacity : 320 Gb
Interface : Ide/ata
Drive Dimensions : 3.5 Inch
Spindle Speed : 7200 Rpm
Buffer : 8 Mb

Condition : Refurbished.
availability : In Stock.
our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/ATA - IDE/80GB-7200RPM/SEAGATE/ST380011A_47570.htm,Home/HARD DRIVES/ATA - IDE/80GB-7200RPM/ST380011A, Seagate Barracuda ST380011A 80GB 7200RPM EIDE 3.5&quot; Hdd,http://www.serversuply.com//images/item/47570.jpg,SEAGATE ST380011A BARRACUDA 80GB 7200 RPM ATA/EIDE 2MB BUFFER 3.5 INCH LOW PROFILE (1.0 INCH) HARD DISK DRIVE.  ,IN STOCK,ST380011A,47570,SEAGATE,70,Refurbished,Sever Supply,"Detail overview
Seagate - Barracuda 80gb 7200 Rpm Ata/eide Hard Disk Drive. 2mb Buffer 3.5 Inch Low Profile(1.0 Inch) (st380011a).

Condition : Refurbished.
availability : In Stock.
our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/ATA - IDE/60GB-4200RPM/TOSHIBA/MK6006GAH_115997.htm,Home/HARD DRIVES/ATA - IDE/60GB-4200RPM/MK6006GAH, Toshiba MK6006GAH 60GB 4.2K 2MB Cache ATA-6 1.8&quot; Notebook HDD,http://www.serversuply.com//images/item/115997.jpg,TOSHIBA - 60GB 4200RPM 2MB BUFFER ATA/IDE-100 1.8INCH LOW PROFILE NOTEBOOK DRIVE(MK6006GAH). ,IN STOCK,MK6006GAH,115997,TOSHIBA,50,Refurbished,Sever Supply,"Detail overview
Toshiba - 60gb 4200rpm 2mb Buffer Ata/ide-100 1.8inch Low Profile Notebook Drive.


key Features :
capacity : 60 Gb
interface : Ata/ide-100
drive Dimensions : 1.8 Inch
spindle Speed : 4200 Rpm
buffer: 2mb


condition : Refurbished.
availability : In Stock.
our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/ATA - IDE/120GB-7200RPM/SEAGATE/ST3120215ACE_168774.htm,Home/HARD DRIVES/ATA - IDE/120GB-7200RPM/ST3120215ACE, SEAGATE ST3120215ACE DB35.3 120GB 7200RPM IDE ATA-100 2MB BUFFER 3.5INCH INTERNAL HARD DISK DRIVE. REFURBISHED. IN STOCK.,http://www.serversuply.com//images/item/168774.jpg,SEAGATE ST3120215ACE DB35.3 120GB 7200RPM IDE ATA-100 2MB BUFFER 3.5INCH INTERNAL HARD DISK DRIVE. ,IN STOCK,ST3120215ACE,168774,SEAGATE,50,Refurbished,Sever Supply,"Detail overview
Specifications:
manufacturer : Seagate
manufacturer Part Number : St3120215ace
mfg Website Address : Www.seagate.com
product Line : Db35.3
interface : Ultra Ata/100
cache : 2mb
capacity : 120 Gb

Performance
spindle Speed 7200 Rpm
average Latency 4.16 Msec

Condition : Refurbished.
availability : In Stock.
our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/ATA - IDE/120GB-7200RPM/SEAGATE/ST3120814A_90082.htm,Home/HARD DRIVES/ATA - IDE/120GB-7200RPM/ST3120814A, SEAGATE ST3120814A BARRACUDA 120GB 7200 RPM IDE DMA/ATA100 (ULTRA) 8MB BUFFER 3.5 INCH LOW PROFILE (1.0 INCH) ROHS COMPLIANT HARD DISK DRIVE. REFURBISHED. IN STOCK.,http://www.serversuply.com//images/item/90082.jpg,SEAGATE ST3120814A BARRACUDA 120GB 7200 RPM IDE DMA/ATA100 (ULTRA) 8MB BUFFER 3.5 INCH LOW PROFILE (1.0 INCH) ROHS COMPLIANT HARD DISK DRIVE. ,IN STOCK,ST3120814A,90082,SEAGATE,75,Refurbished,Sever Supply,"Detail overview
General Information
manufacturer: seagate Technology
manufacturer Part Number: st3120814a
manufacturer Website Address: www.seagate.com
product Line: Barracuda
product Name: Barracuda 7200.9 Hard Drive

Technical Information
storage Capacity: 120gb
rotational Speed: 7200 Rpm
buffer: 8 Mbytes
data Transfer Rate: 100mbps External Maximum Ultra Ata/100 (ata-6)

seek Time: 11 Ms Average Read Typical
latency: 4.16 Ms Average

interfaces/ports: 1 X Ultra Ata/100 (ata-6) Ide/eide

Physical Characteristics
form Factor: 3.5 Inch Internal
dimensions: 1.03 Inch Height X 4 Inch Width X 5.79 Inch Depth
weight: 1.52 Lb

Condition : Refurbished.
availability : In Stock.
our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/ATA - IDE/40GB-7200RPM/SEAGATE/ST340014A_47582.htm,Home/HARD DRIVES/ATA - IDE/40GB-7200RPM/ST340014A, Seagate Barracuda ST340014A 40GB 7.2K IDE Ultra ATA100 3.5&quot; HDD,http://www.serversuply.com//images/item/47582.jpg,SEAGATE ST340014A BARRACUDA 40GB 7200 RPM EIDE DMA/ATA 100 (ULTRA) 2MB BUFFER 3.5INCH FORM FACTOR LOW PROFILE (1.0INCH) INTERNAL HARD DISK DRIVE. DELL OEM. CALL.,IN STOCK,ST340014A,47582,SEAGATE,60,New,Sever Supply,"Detail overview
Seagate - Barracuda 40gb 7200 Rpm Eide 2mb Buffer Dma/ata 100 (ultra) 3.5inch Form Factor Low Profile (1.0inch High) Internal Hard Disk Drive.

General Information :

part No. # St340014a
manufacturer : Seagate

Condition : Refurbished (dell Oem).
availability : Call.
our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/ATA - IDE/40GB-7200RPM/WESTERN DIGITAL/WD400BB_50052.htm,Home/HARD DRIVES/ATA - IDE/40GB-7200RPM/WD400BB, WD Caviar WD400BB 40GB 7200RPM Ultra IDE ATA-100 3.5&quot; HDD  ,http://www.serversuply.com//images/item/50052.jpg,WESTERN DIGITAL WD400BB CAVIAR 40GB 7200RPM EIDE DMA/ATA-100 (ULTRA) 40PIN 2MB BUFFER 3.5INCH FORM FACTOR LOW PROFILE (1.0 INCH) HARD DISK DRIVE. DELL OEM. CALL.,IN STOCK,WD400BB,50052,WESTERN DIGITAL,55,New,Sever Supply,"Detail overview
Key Features :
Capacity : 40 Gb
Interface : Ide/ata
Drive Dimensions : 3.5 Inch
Spindle Speed : 7200 Rpm
Buffer : 2 Mb


Seek Times
read Seek Time: 8.9 Ms
write Seek Time: 10.9 Ms (average)
track-to-track Seek Time: 2.0 Ms (average)
full Stroke Seek: 21.0 Ms (average)

Transfer Rates
buffer To Disk: 400 Mbits/s (max)

buffer To Host (eide):
mode 5 Ultra Ata: 100 Mb/s
mode 4 Ultra Ata: 66.6 Mb/s
mode 2 Ultra Ata: 33.3 Mb/s
mode 4 Pio: 16.6 Mb/s
mode 2 Multi-word Dma: 16.6 Mb/s

Condition : Dell Oem (refurbished).
availability : Call.
our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/ATA - IDE/40GB-7200RPM/SEAGATE/ST340014A_189510.htm,Home/HARD DRIVES/ATA - IDE/40GB-7200RPM/ST340014A, Seagate Barracuda ST340014A 40GB 7.2K IDE Ultra ATA100 3.5&quot; Ref HDD,http://www.serversuply.com//images/item/189510.jpg,SEAGATE ST340014A BARRACUDA 40GB 7200 RPM EIDE DMA/ATA 100 (ULTRA) 2MB BUFFER 3.5INCH FORM FACTOR LOW PROFILE (1.0INCH) INTERNAL HARD DISK DRIVE. CALL.,IN STOCK,ST340014A,189510,SEAGATE,55,Refurbished,Sever Supply,"Detail overview
Seagate - Barracuda 40gb 7200 Rpm Eide 2mb Buffer Dma/ata 100 (ultra) 3.5inch Form Factor Low Profile (1.0inch High) Internal Hard Disk Drive.

General Information :

part No. # St340014a
manufacturer : Seagate

Condition : Refurbished.
availability : Call.
our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/Ultra2-80pin/9GB-7200RPM/IBM/36L8749_51152.htm,Home/HARD DRIVES/Ultra2-80pin/9GB-7200RPM/36L8749, IBM 36L8749 9GB 7.2k 3.5 Inch Ultra2 SCSI 80 Pin Hot Swap HDD,http://www.serversuply.com//images/item/51152.jpg,IBM - 9.1GB 7200RPM WIDE ULTRA SCSI 80PIN 3.5INCH LOW PROFILE (1.0 INCH) HOT PLUGGABLE HARD DISK DRIVE (36L8749). ,IN STOCK,36L8749,51152,IBM,30,Refurbished,Sever Supply,"Detail overview
Ibm - 9.1gb 7200rpm Wide Ultra Scsi 80pin 3.5inch Low Profile(1.0 Inch) Hot Pluggable Hard Disk Drive.

Key Features :
Capacity : 9.1 Gb
Interface : Wide Ultra Scsi 80pin
Drive Dimensions : 3.5 Inch
Spindle Speed : 7200 Rpm


Condition : Refurbished.
Availability : In Stock.
Our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/Ultra2-80pin/36GB-10000RPM/SUN/540-4263_104693.htm,Home/HARD DRIVES/Ultra2-80pin/36GB-10000RPM/540-4263, SUN 540-4263 36.4GB 10K Ultra160 SCSI Hot Pluggable 3.5inch Hard Drive,http://www.serversuply.com//images/item/104693.jpg,SUN 349239-B21 36.4GB 10000RPM 80PIN ULTRA-2 SCSI 3.5INCH HALF HEIGHT (1.6INCH) SCSI HARD DRIVE. ,IN STOCK,540-4263,104693,SUN,30,Refurbished,Sever Supply,"Detail overview
Key Features :
Designation : Desktop Computer
Capacity : 36.4 Gb
Interface : Scsi
Enclosure : Internal
Spindle Speed : 10000 Rpm

Technical Features :
External Data Transfer Rate : 36.8 Mbps
Seek Time : 5.9 Ms
Buffer Size : 1.0009765625 Mb
Average Latency : 3 Ms
Interface (detailed) : Scsi-3 Ultra Wide (16-bit)

Other Features :
Platform : Unix


Condition : Refurbished.
availability : In Stock.
our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/SATA-II/250GB-7200RPM/SEAGATE/ST3250820NS_104488.htm,Home/HARD DRIVES/SATA-II/250GB-7200RPM/ST3250820NS, Seagate Barracuda ES ST3250820NS 250GB 7200RPM SATA 3.0Gb/s 3.5&quot; HDD,http://www.serversuply.com//images/item/104488.jpg,SEAGATE ST3250820NS BARRACUDA ES NL35 SERIES 250GB 7200RPM SATA-II 8MB BUFFER 3.5 INCH LOW PROFILE (1.0 INCH) HARD DISK DRIVE. ,IN STOCK,ST3250820NS,104488,SEAGATE,65,Refurbished,Sever Supply,"Detail overview
Seagate - Barracuda Es Nl35 Series 250gb 7200rpm Sata-ii Hard Disk Drive. 8mb Buffer 3.5 Inch Low Profile (1.0 Inch) (st3250820ns).

Key Features :
Capacity : 250 Gb
Interface : Sata-ii
Hdd Form Factor : 3.5inch
Spindle Speed : 7200rpm

Condition : Refurbished.
availability : In Stock.
our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/SATA-II/250GB-7200RPM/SEAGATE/ST3250824AS_216309.htm,Home/HARD DRIVES/SATA-II/250GB-7200RPM/ST3250824AS, Seagate Barracuda ST3250824AS 250GB 7200rpm SATA 3Gb/s 3.5&quot; HDD  ,http://www.serversuply.com//images/item/216309.jpg,SEAGATE ST3250824AS BARRACUDA 250GB 7200RPM SATA-II 8MB BUFFER 3.5INCH INTERNAL HARD DISK DRIVE. DELL OEM. ,IN STOCK,ST3250824AS,216309,SEAGATE,50,New,Sever Supply,"Detail overview
Specifications:
model Number: St3250824as
manufacturer Website Address: Www.seagate.com
interface: Serial Ata-300 (sata-ii)
cache: 8mb
capacity: 250 Gb

Physical:
height 19.99 Mm
width 101.6 Mm
length 146.99 Mm
weight 580 Grams

Performance:
spindle Speed 7,200 Rpm
average Latency 4.16 Msec

Condition : Refurbished (dell Oem).
Availability : In Stock.
Our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/SATA-II/250GB-7200RPM/SEAGATE/ST3250318AS_212794.htm,Home/HARD DRIVES/SATA-II/250GB-7200RPM/ST3250318AS, Seagate Barracuda ST3250318AS 250GB 7200RPM SATA 3Gb/s 3.5&quot; OEM HDD,http://www.serversuply.com//images/item/212794.jpg,SEAGATE ST3250318AS BARRACUDA 250GB 7200RPM SERIAL ATA-300 (SATA-II) 7-PIN 3.5INCH (LOW PROFILE) 8MB BUFFER INTERNAL HARD DISK DRIVE. DELL OEM. ,IN STOCK,ST3250318AS,212794,SEAGATE,52,Refurbished,Sever Supply,"Detail overview
Specifications
product Description : Seagate Barracuda 7200 - Hard Drive - 250 Gb - Sata-300
type : Hard Drive - Internal
form Factor : 3.5
weight : 0.54 Kg
capacity : 250 Gb
interface Type : Serial Ata-300
data Transfer Rate: 300 Mbps
spindle Speed : 7200 Rpm
buffer Size : 8 Mb
vista Certification : Works With Windows Vista
microsoft Certification : Compatible With Windows 7

Dimensions & Weigh
depth : 14.7cm
height : 2cm
weight : 0.54kg
width : 10.2cm

Header
compatibility : Pc
manufacturer : Seagate
packaged Quantity :1
product Line : Seagate Barracuda

Miscellaneous
microsoft Certification : Compatible With Windows 7

Storage Type : Hard Drive

Storage Hard Drive
capacit : 250gb
data Transfer Rate : 300mbps
form Factor : 3.5
form Factor : 8.9 Cm
form Factor : 3.5
form Factor : 8.9 Cm
hard Drive Type : Internal Hard Drive
interface : Serial Ata-300
interface Type : Sata (serial Ata)
spindle Speed : 7200rpm

Condition : Refurbished (dell Oem).
Availability : In Stock.
Our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/SATA-II/320GB-7200RPM/SEAGATE/ST3320418AS_119003.htm,Home/HARD DRIVES/SATA-II/320GB-7200RPM/ST3320418AS, Seagate Barracuda ST3320418AS 320GB 7.2K SATA 3Gbps 3.5&quot; Ref HDD,http://www.serversuply.com//images/item/119003.jpg,SEAGATE ST3320418AS BARRACUDA 320GB 7200 RPM SERIAL ATA-300 (SATA-II) 16MB BUFFER 3.5 INCH INTERNAL HARD DISK DRIVE. ,IN STOCK,ST3320418AS,119003,SEAGATE,50,Refurbished,Sever Supply,"Detail overview
Specifications:
manufacturer : Seagate
manufacturer Part Number : St3320418as
mfg Website Address : Www.seagate.com
product Line : Barracuda
interface : Sata 3gbps
cache : 16mb
capacity : 320 Gb
areal Density (avg) : 329 Gbits/inch2

Physical
height : 19.98 Mm
width : 101.6 Mm
length : 146.99 Mm
weight : 380 Grams

Performance
spindle Speed 7,200 Rpm
average Latency 4.16 Msec
random Read Seek Time <8.5 Msec
random Write Seek Time <9.5 Msec

Condition : Refurbished.
availability : In Stock.
our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/SATA-II/1TB-7200RPM/HP/585465-001_180352.htm,Home/HARD DRIVES/SATA-II/1TB-7200RPM/585465-001, HP 585465-001 1TB 7200RPM SATA-II 3.5inch Hard Drive,http://www.serversuply.com//images/item/180352.jpg,HP 585465-001 1TB 7200RPM 3.5INCH 16MB BUFFER SATA 3GB/S NATIVE COMMAND QUEUING (NCQ) TECHNOLOGY SMART IV(SFF) HARD DRIVE. NEW SEALED SPARE.  ,IN STOCK,585465-001,180352,HP,70,New,Sever Supply,"Detail overview
mgeneral Information
manufacturer : Hp
part Number : 585465-001
manufacturer Website Address : Www.hp.com
product Type : Hard Drive


technical Information:
capacity : 1tb
spindle Speed : 7200rpm
interface : Serial Ata-3gbps
form Factor : 3.5 Inch
enclosure : Internal
buffer Size : 16mb



condition : New Sealed Spare.
Availability : In Stock.
Our Warranty : 30 Days."
https://www.serversupply.com/HARD DRIVES/SATA-II/320GB-7200RPM/SAMSUNG/HD320KJ_121864.htm,Home/HARD DRIVES/SATA-II/320GB-7200RPM/HD320KJ, Samsung HD320KJ Spinpoint T166 320GB 7.2K 8MB Cache SATA-II 3.5&quot; HDD,http://www.serversuply.com//images/item/121864.jpg,SAMSUNG HD320KJ SPINPOINT T166 320GB 7200RPM 8MB BUFFER 3.5INCH SATA-II HARD DISK DRIVE. ,IN STOCK,HD320KJ,121864,SAMSUNG,28,Refurbished,Sever Supply,"Detail overview
Samsung - Spinpoint T166 320gb 7200rpm 8mb Buffer 3.5inch Sata-ii Hard Disk Drive.

Key Features :
Capacity : 320 Gb
Interface : Sata (serial Ata-300)
Enclosure : Internal
Hdd Form Factor : 3.5 X 1/3h
Spindle Speed : 7200 Rpm

Technical Features :
External Data Transfer Rate : 300 Mbps
Seek Time : 8.9 Ms
Buffer Size : 8 Mb
Average Latency : 4.17 Ms

Other Features :
Platform : Pc

Dimensions :
Height : 1 In.
Width : 4 In.
Depth : 5.7 In.
Weight : 1.3 Lb.

Condition : Refurbished.
Availability : In Stock.
Our Warranty : 30 Days."
